AdSense Earnings Month,Channel ID,Revenue Source,Local Currency,Total Revenue By Source,US Sourced Revenue,Tax Withholding Rate,Tax Withheld Amount
202301,UCUJkBgA1j79nfAxpAYqHAAQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.002267,0,15.00,0
202301,UCULhFWNXmUuWLKY8P7iQBvQ,Ads Revenue,HKD,121.801596,2.173532,15.00,0.32603
202301,UCULhFWNXmUuWLKY8P7iQBvQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.274152,0.104617,15.00,0.015693
202301,UCUWEdzcQN8lBvnnBzVjmBpQ,Ads Revenue,HKD,1611.633596,123.665895,15.00,18.549884
202301,UCUWEdzcQN8lBvnnBzVjmBpQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,28.955281,4.683239,15.00,0.702486
202301,UCUbpLiG5gFlDCcx-_I4ihGQ,Ads Revenue,HKD,4.574909,0,15.00,0
202301,UCUbpLiG5gFlDCcx-_I4ihGQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.000601,0,15.00,0
202301,UCUgosNC8aLjW5ibBxBvXLZw,Ads Revenue,HKD,774.278861,16.800857,15.00,2.520129
202301,UCUgosNC8aLjW5ibBxBvXLZw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.43257,0.001391,15.00,0.000209
202301,UCUnMIGYMznLobc2zc2RWEHw,Ads Revenue,HKD,1530.076689,20.345278,15.00,3.051792
202301,UCUnMIGYMznLobc2zc2RWEHw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,1.22746,0.797718,15.00,0.119658
202301,UCVNDIva99Uouhac4YJ916EA,Ads Revenue,HKD,2.314577,0.254628,15.00,0.038194
202301,UCVNDIva99Uouhac4YJ916EA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.001571,0,15.00,0
202301,UCVWaDQsPQ82qCqrjZGCFYzg,Ads Revenue,HKD,11543.9866,171.555328,15.00,25.733299
202301,UCVWaDQsPQ82qCqrjZGCFYzg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,19.101963,8.707146,15.00,1.306072
202301,UCVnu3ucn_XvV46Z2Lx9YsZA,Ads Revenue,HKD,443.147423,7.57892,15.00,1.136838
202301,UCVnu3ucn_XvV46Z2Lx9YsZA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.505477,0.303059,15.00,0.045459
202301,UCVoDTdGvE4v0Ap2NQP2e0_A,Ads Revenue,HKD,0.955799,0.018351,15.00,0.002753
202301,UCVoDTdGvE4v0Ap2NQP2e0_A,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.005853,0,15.00,0
202301,UCW1y8BcwZd3Xh5whOalxPcQ,Ads Revenue,HKD,15.500672,0.071138,30.00,0.021341
202301,UCW1y8BcwZd3Xh5whOalxPcQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.141361,0.017709,30.00,0.005313
202301,UCWMRWij5WGdtatx_X0UZ_dQ,Ads Revenue,HKD,839.442569,24.035361,30.00,7.210608
202301,UCWMRWij5WGdtatx_X0UZ_dQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,13.118644,1.236389,30.00,0.370917
202301,UCWXnWVKyXE1orctSHhI2hKg,Ads Revenue,HKD,487.547034,1.361603,24.00,117.011288
202301,UCWXnWVKyXE1orctSHhI2hKg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.053952,0.035206,24.00,0.012948
202301,UCW_DSHJQ4mTkTKEv2MOYDvw,Ads Revenue,HKD,72.785676,1.169253,15.00,0.175388
202301,UCW_DSHJQ4mTkTKEv2MOYDvw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.083352,0.04635,15.00,0.006953
202301,UCWenbAhqGbyDnpULfbrILiw,Ads Revenue,HKD,38.844806,0.194337,15.00,0.029151
202301,UCWenbAhqGbyDnpULfbrILiw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.200824,0.038233,15.00,0.005735
202301,UCWgfsCVUioxbFNrdEKvKGQg,Ads Revenue,HKD,12342.026226,218.66317,10.00,21.866317
202301,UCWgfsCVUioxbFNrdEKvKGQg,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,288.02308,97.447175,10.00,9.744718
202301,UCWkPu6_X0yDG3peOjVIOBwQ,Ads Revenue,HKD,1.829804,0.04984,15.00,0.007476
202301,UCWmyZQUwbGyRhxL3DBgzf3w,Ads Revenue,HKD,17.409486,0.058394,15.00,0.008759
202301,UCWmyZQUwbGyRhxL3DBgzf3w,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.095468,0.012752,15.00,0.001913
202301,UCWoci7zSmeVBJGMdE-bN-Fw,Ads Revenue,HKD,203.697442,5.242779,15.00,0.786417
202301,UCWoci7zSmeVBJGMdE-bN-Fw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.192937,0.02104,15.00,0.003156
202301,UCXAKe8qDOo--GfAE0Q37uHA,Ads Revenue,HKD,664.964085,5.510662,15.00,0.826599
202301,UCXAKe8qDOo--GfAE0Q37uHA,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.0471,0.008084,15.00,0.001213
202301,UCXBsbBryAjtTzLVgi6ZRgZQ,Ads Revenue,HKD,1036.53435,14.619806,15.00,2.192971
202301,UCXBsbBryAjtTzLVgi6ZRgZQ,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.537879,0.268745,15.00,0.040312
202301,UCXCGdYA6LtoLmsRu6Ntjp1A,Ads Revenue,HKD,568.341759,7.710572,15.00,1.156586
202301,UCXCGdYA6LtoLmsRu6Ntjp1A,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,2.430143,0.360882,15.00,0.054132
202301,UCXGOcvs57Xih8DW6oAljSZw,Ads Revenue,HKD,40.723639,16.513112,15.00,2.476967
202301,UCXGOcvs57Xih8DW6oAljSZw,Subscriptions Revenue - YouTube Premium / Music Premium,HKD,0.010954,0.002126,15.00,0.000319
